question,options,votes
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(17, 23, 29, 11)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(29, 11, 23, 17)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 11, 29, 17)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(23, 29, 11, 17)"
11,"[11, 17, 23, 29]","(17, 23, 11, 29)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(11, 17, 29, 23)"
11,"[11, 17, 23, 29]","(29, 11, 17, 23)"
11,"[11, 17, 23, 29]","(29, 17, 11, 23)"
11,"[11, 17, 23, 29]","(17, 29, 11, 23)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 11, 29)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(11, 23, 29, 17)"
11,"[11, 17, 23, 29]","(11, 29, 17, 23)"
11,"[11, 17, 23, 29]","(17, 29, 23, 11)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(17, 11, 29, 23)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(11, 23, 17, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(29, 23, 11, 17)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(11, 29, 23, 17)"
11,"[11, 17, 23, 29]","(17, 11, 23, 29)"
11,"[11, 17, 23, 29]","(29, 17, 23, 11)"
11,"[11, 17, 23, 29]","(11, 17, 23, 29)"
11,"[11, 17, 23, 29]","(23, 17, 29, 11)"
11,"[11, 17, 23, 29]","(23, 11, 17, 29)"
11,"[11, 17, 23, 29]","(23, 29, 17, 11)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
11,"[11, 17, 23, 29]","(29, 23, 17, 11)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(24, 12, 18, 30)"
12,"[12, 18, 24, 30]","(12, 30, 24, 18)"
12,"[12, 18, 24, 30]","(30, 18, 12, 24)"
12,"[12, 18, 24, 30]","(30, 18, 24, 12)"
12,"[12, 18, 24, 30]","(18, 12, 24, 30)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(30, 24, 12, 18)"
12,"[12, 18, 24, 30]","(30, 18, 24, 12)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(18, 30, 12, 24)"
12,"[12, 18, 24, 30]","(18, 24, 12, 30)"
12,"[12, 18, 24, 30]","(18, 12, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 30, 24)"
12,"[12, 18, 24, 30]","(24, 12, 18, 30)"
12,"[12, 18, 24, 30]","(18, 30, 24, 12)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(12, 30, 24, 18)"
12,"[12, 18, 24, 30]","(24, 12, 18, 30)"
12,"[12, 18, 24, 30]","(18, 24, 12, 30)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(18, 12, 24, 30)"
12,"[12, 18, 24, 30]","(12, 18, 30, 24)"
12,"[12, 18, 24, 30]","(12, 30, 24, 18)"
12,"[12, 18, 24, 30]","(18, 24, 12, 30)"
12,"[12, 18, 24, 30]","(24, 30, 18, 12)"
12,"[12, 18, 24, 30]","(18, 30, 24, 12)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(30, 12, 18, 24)"
12,"[12, 18, 24, 30]","(18, 12, 24, 30)"
12,"[12, 18, 24, 30]","(18, 24, 30, 12)"
12,"[12, 18, 24, 30]","(30, 18, 24, 12)"
12,"[12, 18, 24, 30]","(18, 30, 24, 12)"
12,"[12, 18, 24, 30]","(18, 30, 12, 24)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(30, 24, 12, 18)"
12,"[12, 18, 24, 30]","(30, 18, 24, 12)"
12,"[12, 18, 24, 30]","(12, 24, 18, 30)"
12,"[12, 18, 24, 30]","(18, 24, 12, 30)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(30, 24, 18, 12)"
12,"[12, 18, 24, 30]","(24, 30, 12, 18)"
12,"[12, 18, 24, 30]","(30, 24, 12, 18)"
12,"[12, 18, 24, 30]","(18, 12, 24, 30)"
12,"[12, 18, 24, 30]","(30, 18, 24, 12)"
12,"[12, 18, 24, 30]","(18, 24, 12, 30)"
12,"[12, 18, 24, 30]","(12, 24, 30, 18)"
12,"[12, 18, 24, 30]","(12, 18, 24, 30)"
12,"[12, 18, 24, 30]","(18, 12, 30, 24)"
12,"[12, 18, 24, 30]","(18, 24, 30, 12)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(24, 18, 12, 30)"
12,"[12, 18, 24, 30]","(24, 30, 12, 18)"
12,"[12, 18, 24, 30]","(12, 30, 24, 18)"
12,"[12, 18, 24, 30]","(30, 12, 18, 24)"
12,"[12, 18, 24, 30]","(12, 30, 18, 24)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(12, 30, 24, 18)"
12,"[12, 18, 24, 30]","(18, 30, 24, 12)"
12,"[12, 18, 24, 30]","(12, 30, 18, 24)"
12,"[12, 18, 24, 30]","(30, 24, 12, 18)"
12,"[12, 18, 24, 30]","(18, 24, 30, 12)"
12,"[12, 18, 24, 30]","(24, 18, 30, 12)"
12,"[12, 18, 24, 30]","(30, 18, 12, 24)"
12,"[12, 18, 24, 30]","(24, 30, 12, 18)"
12,"[12, 18, 24, 30]","(30, 18, 12, 24)"
